Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK56,OUT017,3034.7619218508976
FDY12,OUT035,1097.9516958042605
FDU15,OUT035,895.2205773485354
FDQ19,OUT046,3808.149122883375
DRF15,OUT045,2369.044516499043
DRE25,OUT019,-369.8842837351687
FDK57,OUT018,1658.030184634516
FDD33,OUT010,1694.7546241926068
FDR34,OUT027,5027.87641171814
FDU04,OUT045,1912.4931360329215
FDE35,OUT019,-760.2111741398978
NCD31,OUT035,2700.5836027038954
FDJ56,OUT035,1752.94013035431
NCU53,OUT046,2570.5654842695494
FDD39,OUT035,3489.178941019849
NCU17,OUT019,-215.36069918569746
FDJ20,OUT046,2014.7260454670586
NCW41,OUT018,2208.9019603379866
FDL52,OUT035,913.2687461248291
FDS39,OUT035,2409.0169264514293
DRJ47,OUT045,2658.7498908126067
FDP13,OUT010,-1113.9407124582694
DRK39,OUT010,-514.0447067805367
FDF28,OUT010,207.15407663281326
FDB09,OUT045,1962.5487080337919
FDM51,OUT046,1689.3811531362237
DRM49,OUT018,555.0936260835665
DRF23,OUT013,2764.036535490893
DRH01,OUT035,2829.721795900489
FDH12,OUT027,3166.688460415846
FDA28,OUT019,192.87872148051838
FDW37,OUT018,1220.8646420908549
FDF02,OUT046,1684.7239679448987
DRL37,OUT046,778.9863953224603
NCF43,OUT046,2227.3530462624562
FDH08,OUT010,1685.8313376693152
FDR34,OUT019,1758.3775265012152
NCK19,OUT049,3117.095273958453
NCD55,OUT018,512.2356426011138
FDT27,OUT049,3766.6114459910323
FDQ57,OUT045,2287.1060843135274
FDA47,OUT035,2736.0749252510104
DRG15,OUT027,2490.485978992963
FDE05,OUT018,2104.106084651305
FDN46,OUT046,1664.2450015630257
FDX27,OUT027,2986.3630560507636
FDT51,OUT045,1792.1169123533762
FDU33,OUT013,880.0335872492014
FDJ16,OUT027,2451.477844277941
FDD20,OUT019,131.36776822540992
FDT36,OUT049,748.2128444456139
DRF15,OUT027,3827.9615831965393
FDN52,OUT010,-403.2574081055067
FDC22,OUT027,4438.071549270049
FDX15,OUT045,2455.0544719003647
FDT13,OUT013,2983.6629167086903
FDU04,OUT017,2074.1453298141087
FDU31,OUT019,1558.6413517549042
FDW59,OUT027,2864.8960608933376
NCO29,OUT046,2583.2124575273174
FDL15,OUT035,2568.67525641291
FDI41,OUT049,2462.040767858442
FDQ48,OUT049,1779.0956159980697
DRI39,OUT013,987.7894280675268
FDI08,OUT013,3955.6990520308436
FDC21,OUT049,1942.1452024906891
FDF58,OUT035,1244.9613308889298
FDS08,OUT010,923.455431044121
FDE47,OUT045,1932.1414713963213
NCP18,OUT019,541.2407209882379
NCR41,OUT013,1617.7832174576963
FDA27,OUT013,4016.026402534702
FDA43,OUT035,3179.840833443868
FDA49,OUT045,1385.1646343107952
NCE55,OUT018,2492.473509994725
DRM49,OUT027,2255.2243870402954
FDF22,OUT027,4760.405504580267
FDQ15,OUT018,1109.4894796067206
NCS54,OUT017,2841.3095368077147
NCY05,OUT013,710.6490177650003
FDR45,OUT046,3716.7451388600416
FDK57,OUT049,2056.5121988586893
FDF41,OUT010,1930.6736256812467
FDV21,OUT046,1986.185197933378
FDD51,OUT046,812.0398582565908
FDF33,OUT046,1793.2335625111878
FDA38,OUT046,3700.757061421969
FDR56,OUT045,3032.4416868156186
NCN41,OUT017,2040.9251503693215
FDC60,OUT027,2913.4685829799773
FDB47,OUT045,3178.2732031540418
DRH01,OUT013,2764.0367788346966
FDW08,OUT046,1687.697129993387
FDF38,OUT027,2216.5754996273586
FDY32,OUT017,2657.2822411823877
FDG34,OUT049,1935.6172753415137
FDG47,OUT019,2162.77530159553
NCF18,OUT035,3082.239307682758
FDL39,OUT019,1021.9094441738887
NCH55,OUT035,2150.1526600250427
DRJ35,OUT049,1147.3961794000743
FDS44,OUT035,3858.875297533179
DRE01,OUT018,3413.767139457829
FDY39,OUT013,2972.7119165757063
FDY32,OUT018,2275.52896988937
FDR33,OUT027,3242.4565399040594
NCP50,OUT049,1450.404891873656
FDZ47,OUT018,1396.484611883545
FDU57,OUT049,2553.1555684429277
FDY44,OUT013,3129.9593090068015
DRH59,OUT018,968.4084498172315
FDB03,OUT027,5159.971636518465
FDY46,OUT045,2875.0302431586897
FDM39,OUT045,2728.760940457747
FDY36,OUT035,1429.753889790501
NCM55,OUT035,3005.6960890095247
FDJ50,OUT010,-915.4893143294563
DRL60,OUT013,2417.920143965303
NCJ54,OUT049,3677.0929195425174
FDX59,OUT017,768.4609850065414
FDI07,OUT013,3195.7477754234374
DRF51,OUT010,-1201.3575198445346
FDM14,OUT017,1904.0918990535215
FDP21,OUT045,2935.3768496792163
FDE40,OUT035,1269.8450405214244
FDE05,OUT035,2530.5362525224164
FDM13,OUT027,3553.3979972726606
FDC34,OUT027,3918.8827347138554
NCI55,OUT018,1704.4604428750345
NCE43,OUT018,2358.4378308014257
FDW58,OUT018,1502.2722002311639
FDG60,OUT045,3579.332447960087
FDV31,OUT017,2862.9644298407525
FDR47,OUT013,3070.6121697967988
FDM60,OUT019,-1055.9485217835067
NCF06,OUT018,3708.9632103283943
NCN26,OUT027,3301.978502968818
FDQ59,OUT049,1576.8103536815954
FDF09,OUT046,713.1505460302911
NCS06,OUT017,4166.2248115428665
FDT44,OUT046,1894.505796056998
FDI19,OUT017,3885.728543303048
FDT22,OUT017,1137.187463883749
NCF54,OUT027,4093.3507908941397
DRG25,OUT045,2842.29707903431
FDB59,OUT017,3201.761846891852
FDQ37,OUT017,3141.575792787334
FDP56,OUT035,1020.2631923497719
FDW44,OUT035,2898.797803553649
FDJ26,OUT010,1501.6310852238732
FDU43,OUT018,3459.0055438298236
FDW33,OUT045,1644.3097732396327
NCX53,OUT027,3693.840135576284
FDN56,OUT010,469.1056835817817
DRF15,OUT049,2507.326398892124
FDO33,OUT017,1952.3907546834398
FDZ39,OUT010,-114.34473866911776
NCJ19,OUT017,1040.0073436728158
FDU01,OUT035,3098.905098811417
FDT12,OUT035,3668.0480182321407
NCM18,OUT018,782.1589723467644
FDP19,OUT017,2140.925842472934
NCR42,OUT049,732.9205648701961
FDN10,OUT046,1919.559834467628
FDG44,OUT017,1062.2149916304356
FDQ10,OUT046,2707.562900207184
DRH13,OUT049,1814.5996209383877
FDT52,OUT013,3871.9527096591687
FDM56,OUT045,1741.0354236283324
NCO43,OUT010,-235.12336874805436
NCV29,OUT035,2913.125513610817
NCF06,OUT013,4034.1299439502823
FDO50,OUT035,1655.9379615687853
FDT59,OUT013,3615.835419883074
FDX40,OUT027,2120.43960359891
FDE50,OUT017,3079.71531066374
FDX51,OUT017,3232.685521471994
NCD30,OUT018,1341.1410288353381
FDK15,OUT013,1676.9485014172415
FDL12,OUT045,1032.001061386814
FDK46,OUT017,4110.0989595712945
DRH49,OUT010,-525.3783996126206
FDQ57,OUT046,2342.5011978381026
FDY59,OUT017,1656.5279526701768
FDO09,OUT018,3797.3709914542374
NCG30,OUT035,2136.1847456621567
FDM09,OUT017,2795.9551866854504
NCN17,OUT027,3055.7042519574047
NCS42,OUT013,1498.315686104956
FDD02,OUT019,35.70825101969217
FDE34,OUT013,2886.3994044623114
FDU38,OUT045,2948.726017110179
FDB33,OUT046,2506.3404948480124
NCJ29,OUT017,1528.236829361029
FDZ27,OUT035,1031.0659961411143
FDI40,OUT013,1698.0769243448526
FDG22,OUT013,806.3805969717317
FDT51,OUT017,1959.6883791896537
FDF20,OUT018,2848.713206007883
FDV50,OUT035,2098.903146633237
FDT02,OUT049,813.2573659220801
DRC49,OUT017,2379.7498945332277
FDF26,OUT049,2561.145591257698
FDV52,OUT035,2086.9804130484677
FDX59,OUT049,791.0587407228807
FDV25,OUT035,3598.453947357817
FDW23,OUT027,2151.8973408377506
FDE53,OUT018,1504.4506955504212
FDA19,OUT017,2192.459408311664
FDH22,OUT046,2003.056638012266
NCO41,OUT013,1631.000055159926
FDX12,OUT017,3890.6859382086354
FDF17,OUT013,3119.7018137038317
FDS11,OUT045,3435.113355078506
FDR51,OUT035,2536.557442255914
FDT49,OUT010,-185.20678136785955
FDC56,OUT013,1962.0588414766773
FDR13,OUT027,3360.9939895551206
FDQ60,OUT035,2114.9623697887273
FDN38,OUT049,3981.0322140487156
NCL29,OUT013,2492.2290863548033
FDO13,OUT027,4016.302111864591
FDE26,OUT018,2021.703243592082
FDA31,OUT010,820.8570345566952
FDX14,OUT035,1418.5232409744708
FDA34,OUT045,2693.6565324576195
FDF26,OUT013,2510.1099642367144
FDE38,OUT045,2572.600146955052
DRI11,OUT046,1822.7674501034253
FDQ60,OUT027,3367.7232615791245
FDL21,OUT027,2226.394699667545
DRC12,OUT027,4414.355412679648
FDC47,OUT046,3519.2774743938294
FDE57,OUT045,2182.112205136014
FDT14,OUT045,1904.8638860538042
NCZ53,OUT046,2947.542388436683
FDE28,OUT018,3327.476195750416
FDR19,OUT035,2454.6499436720196
NCF54,OUT019,848.1563988316611
FDZ08,OUT046,1386.8574439766783
NCJ05,OUT018,2160.3620752728298
FDF59,OUT046,2038.3275413060069
NCO05,OUT035,1767.6205998341134
FDW24,OUT018,638.0832785739345
NCX42,OUT018,2345.2744780363464
NCA53,OUT035,1005.3045283744042
FDI45,OUT019,929.9541739706708
FDG46,OUT046,1879.0240268990965
FDM20,OUT010,1900.0362238559221
FDW11,OUT010,-795.5366215532595
FDX08,OUT035,2972.388639623945
NCK17,OUT035,885.282620901359
FDK32,OUT018,2188.7580845281846
NCA42,OUT035,2646.9560497574134
DRI01,OUT035,2817.2322696114848
NCL55,OUT049,4000.8615145350163
DRE25,OUT018,1269.8621135630087
FDD14,OUT017,2953.6288510813124
FDB10,OUT046,3645.4252178525508
DRN11,OUT035,2399.7510166704915
FDP38,OUT018,661.0448343649879
NCA30,OUT017,3011.7586905145645
FDT15,OUT017,3045.8630796528255
NCP55,OUT018,729.6877719479523
FDF12,OUT035,2499.1667963406626
FDM21,OUT018,3695.8177218228952
FDX56,OUT035,3393.184618589594
FDF10,OUT017,2432.244358868365
FDT32,OUT045,2950.625734666264
FDM51,OUT018,1449.3672350188683
NCR50,OUT018,2172.998968799451
FDI19,OUT049,3860.9282515496143
FDX21,OUT017,1854.810119617107
FDR31,OUT035,2501.0949563327376
FDY02,OUT013,4099.8887695303565
NCA29,OUT045,2608.1475559112464
NCX17,OUT046,3548.2366992269835
FDM12,OUT045,2959.269016593933
FDI53,OUT027,3981.077855024901
NCU30,OUT049,2675.4299182288178
FDC56,OUT027,3361.9833557954216
FDK27,OUT018,1736.9630016914223
NCK18,OUT017,2715.21825264196
FDB52,OUT019,2127.833192683753
DRG25,OUT027,4363.397247156259
FDZ13,OUT049,1048.527649469237
FDB57,OUT019,1670.8838616917544
FDR40,OUT046,1436.1111576789006
NCO14,OUT019,-1056.0219505649993
NCN19,OUT045,2911.737087745281
FDQ28,OUT019,633.855171573181
FDO13,OUT018,2340.1029589988916
FDK48,OUT013,1350.534061363392
FDU07,OUT018,2158.7226295074456
FDW20,OUT046,1998.6084965251318
FDV12,OUT010,-210.4978119422201
FDH24,OUT013,2556.143789245831
FDV59,OUT049,3470.2354891831856
FDK57,OUT045,1875.2687303717837
FDL16,OUT027,2230.828590153856
NCQ17,OUT046,2415.245877850061
FDJ15,OUT018,2692.6599524327066
FDX24,OUT049,1665.1304876722465
FDT47,OUT046,1634.4052881046741
FDT10,OUT049,1208.8201906515333
FDZ37,OUT018,1249.672349320937
FDW43,OUT027,5039.565498830341
DRN36,OUT017,1659.2016721668663
FDJ14,OUT045,1338.3195589130974
FDA32,OUT013,3428.956509888485
FDJ38,OUT019,1161.0733189031405
FDQ57,OUT017,2448.408040576472
NCQ41,OUT019,1160.305047476767
FDG56,OUT049,1192.0184876181017
DRC13,OUT027,3446.0628268354512
FDV55,OUT035,2450.349280815427
FDQ49,OUT045,2480.1825810804294
FDE29,OUT010,-858.3375528441395
FDR03,OUT013,3303.752640174229
FDD45,OUT049,1628.6320189496844
FDN38,OUT010,2009.0850711936803
FDT56,OUT046,1044.8155728008114
FDT48,OUT045,3066.9522992041957
FDU03,OUT049,2977.833440260077
FDC56,OUT010,17.630546607319502
NCO43,OUT027,3031.0673408715243
FDQ27,OUT017,1814.5623192347261
FDR03,OUT046,3265.686535417675
DRH23,OUT010,-988.8069353436565
FDG22,OUT045,713.2119712015855
NCJ42,OUT013,1722.659968281208
FDR24,OUT046,1540.994988127374
FDW60,OUT035,2965.199931529498
FDJ08,OUT013,3000.3813966207445
DRL59,OUT018,660.3308436632888
FDG60,OUT010,1735.4004586570338
FDW27,OUT017,2588.7229804857675
FDX14,OUT018,1037.9588173014633
FDC20,OUT013,1039.4266124626677
NCS29,OUT018,3772.271135854904
FDJ56,OUT046,1610.959738118573
FDB20,OUT019,-558.261642791526
FDL28,OUT027,5013.376112038337
FDW01,OUT018,2146.8615635602873
FDL03,OUT046,3136.9663948626335
FDX22,OUT049,3415.076716957327
FDJ21,OUT035,2495.979349464079
FDR31,OUT045,2330.3762455817505
FDG21,OUT035,2567.3754929853785
FDS22,OUT027,2270.8491614786058
FDK08,OUT035,1800.7286595270966
FDE17,OUT018,2190.5057069662707
NCN30,OUT017,1668.3043664284196
FDT50,OUT046,1624.8331332438786
NCX42,OUT049,2675.567025459135
FDJ12,OUT035,3430.565038096648
NCA18,OUT027,3298.3032535406664
FDP23,OUT019,1528.153905077316
FDX12,OUT013,3827.743367330093
FDN40,OUT018,2153.841566163432
FDV48,OUT035,1501.9648539623763
NCY54,OUT013,2682.2873885226145
FDL16,OUT010,-1084.1376329606346
FDR45,OUT018,3463.3967745234527
FDJ52,OUT046,2555.4470276972556
DRG01,OUT017,1387.9775715976975
FDP52,OUT013,3662.6281826939835
FDU58,OUT017,3076.6738289684095
FDL02,OUT045,1694.7066203450972
FDG28,OUT013,3858.0036458805102
FDA19,OUT035,2214.9121777203395
FDW46,OUT027,2609.1891231580744
NCD43,OUT049,1777.7366660909665
DRG39,OUT013,947.3660529926019
NCF55,OUT049,774.2138838978937
FDJ07,OUT046,1918.8794789550338
FDE08,OUT046,2386.092715170063
FDP56,OUT019,-961.6923305813586
FDT45,OUT045,892.9165123451896
FDF17,OUT018,2791.541137422748
FDX44,OUT046,1462.36631438759
FDM28,OUT027,4256.741453292305
FDI36,OUT049,3238.3721206433493
FDS07,OUT045,1797.6811718217573
FDD36,OUT045,1856.8639219323431
FDW11,OUT046,1058.5537066849274
FDN40,OUT049,2546.403173082142
NCQ18,OUT049,1666.166615070542
NCQ54,OUT017,2717.1906594828606
NCS42,OUT045,1424.3798674587995
DRH39,OUT010,-628.7710192478215
FDC09,OUT027,3174.540306630651
FDT08,OUT010,525.5098464413209
FDC08,OUT035,3673.695721804511
FDT20,OUT017,822.7433850635554
FDS35,OUT035,1240.633967160175
FDX58,OUT018,2604.576560740495
FDW58,OUT046,1745.2852127728415
DRD27,OUT046,1617.493013065944
FDH32,OUT019,-264.9688300804789
FDS26,OUT035,4192.074038743052
FDQ31,OUT046,1486.3161853112588
FDP11,OUT018,3150.6825454981367
FDD58,OUT017,1737.6069728250711
FDM33,OUT045,3329.383678477403
FDZ16,OUT049,3178.8191677723485
NCS29,OUT010,2172.0120009584866
NCM18,OUT019,-855.1889278602315
FDP11,OUT049,3516.5697775294984
NCC42,OUT017,2334.556802294143
DRM23,OUT046,2671.8023537626423
NCN55,OUT027,5103.967751264316
FDK46,OUT013,4025.3780378057945
FDR01,OUT046,3143.608493249523
NCA05,OUT045,2310.055189809674
NCP43,OUT017,2882.6405574897344
FDR12,OUT010,863.8003575541572
FDQ01,OUT013,4010.349187575906
FDM13,OUT046,2100.957478503299
FDQ19,OUT017,3915.8861435240483
FDK56,OUT019,1017.4214251765295
NCX06,OUT010,985.233449769798
FDO56,OUT027,3392.4394240808397
FDU45,OUT045,1818.45775976368
FDI16,OUT019,-886.6602353425449
FDL32,OUT046,1856.4091973164534
FDA07,OUT046,2035.702323990987
FDA14,OUT045,2281.2806346965017
FDV46,OUT027,3674.858366088082
NCO07,OUT035,3443.6877785161737
NCP41,OUT046,1710.7277700918735
FDY60,OUT018,2051.004466923549
FDN38,OUT017,4013.1920015693227
FDO15,OUT046,1324.1758560391504
FDT60,OUT013,2007.1697172422676
FDA55,OUT035,3672.7870253823776
FDE02,OUT010,-339.9795802252772
DRJ39,OUT049,3524.647105463145
FDV34,OUT035,1465.5042605096187
FDS20,OUT027,4318.904925131768
FDF02,OUT027,3100.190048489859
FDW40,OUT017,2416.318911675208
NCB43,OUT046,2887.753662644819
FDR58,OUT017,1614.658393286531
DRJ59,OUT035,886.0163881033612
NCD30,OUT017,1712.572235657473
FDE14,OUT017,1763.3597936742585
FDC28,OUT018,1500.1261349980987
FDU16,OUT018,1190.2072191301027
NCD19,OUT035,1118.7403762199192
FDU21,OUT046,725.1987323632459
FDV59,OUT027,4810.153603648376
FDU03,OUT045,2833.125941004797
FDC33,OUT010,1278.2738102784635
NCR42,OUT035,799.4178131914144
DRH59,OUT035,1396.3515587704037
NCM31,OUT035,2381.5151296454874
FDS50,OUT035,3601.9801488513567
FDP39,OUT046,932.864546311333
FDQ55,OUT013,1983.2745608023265
FDV36,OUT019,160.61243002667266
FDI05,OUT027,2745.912544198158
FDS45,OUT027,3223.6767486073754
FDA39,OUT045,687.2096441633365
FDC37,OUT010,-95.93511766551751
FDJ60,OUT027,4093.543251487578
DRQ35,OUT046,1956.3429512508294
NCJ06,OUT046,1915.3250631231965
NCY42,OUT018,2024.0929365456964
DRM37,OUT049,3139.7715470230955
FDR14,OUT045,838.2685429735027
FDE51,OUT049,948.5530362537763
FDT33,OUT017,2779.640232514374
FDR08,OUT013,1876.5299601661648
FDE36,OUT010,747.853496115785
FDL22,OUT019,-353.69105542516377
FDR44,OUT013,2175.337956497502
FDI56,OUT019,-395.2088104959075
FDE47,OUT010,171.10018473186938
FDV27,OUT010,-339.92435238998695
FDV10,OUT049,921.9529022191491
FDC40,OUT045,1302.6953614312065
NCX41,OUT013,3306.288420596519
NCQ38,OUT027,3127.842998065462
FDV12,OUT027,3117.619999035175
FDE52,OUT017,1619.154105958538
FDG20,OUT027,4230.002473754765
FDV16,OUT027,2126.1346261689646
FDI32,OUT017,1927.5084375505335
FDJ32,OUT049,1182.5113226899457
FDN39,OUT018,2454.446134020587
FDY34,OUT017,2796.7496313116294
FDC14,OUT035,963.6721358356875
FDA55,OUT017,3637.000213431855
FDZ50,OUT010,1012.6350629243245
DRG13,OUT049,2697.301661853668
FDP01,OUT013,2509.345818204432
NCG54,OUT017,2787.894016898722
FDM13,OUT045,2055.910393440513
NCO18,OUT027,4216.191977371191
NCW41,OUT013,2501.475315613192
FDM52,OUT027,3791.679452121246
NCF55,OUT035,805.1535985360947
FDT09,OUT046,2160.0221671236936
NCM19,OUT035,1920.8812475291006
FDW12,OUT018,2122.0207672279307
FDP15,OUT019,2082.1622129919388
FDK36,OUT045,831.4658195068907
FDZ25,OUT035,2901.317345421261
NCW06,OUT049,3105.8206542748744
FDW60,OUT046,2852.852828014398
DRC49,OUT013,2323.198004930555
NCT17,OUT035,3090.7167162413893
NCN06,OUT018,2292.53834860867
FDC45,OUT013,2708.9896275852548
DRJ47,OUT019,819.8475668256663
NCF06,OUT045,3912.8356130063335
FDE21,OUT010,39.411666932059234
DRG27,OUT013,762.5544490440673
FDW40,OUT049,2393.061887804709
NCO53,OUT046,2836.7536584740765
FDE23,OUT049,970.8572513294123
FDQ16,OUT046,1775.6290993848618
FDS26,OUT045,3944.3066038781044
FDZ13,OUT010,-1007.8480988844722
FDS14,OUT049,2584.2687859905996
FDC10,OUT045,1900.654851642462
FDY16,OUT049,3043.4519819719294
FDJ20,OUT035,2199.6571313831573
FDV43,OUT035,933.8455548555385
FDZ32,OUT027,3203.027526815098
FDR23,OUT046,2744.5673909358306
FDN24,OUT035,1073.8973959017303
FDE34,OUT027,4284.827045434187
FDU31,OUT013,3480.6420803557376
FDW33,OUT018,1477.4214652419666
FDU26,OUT046,1943.5457978465158
FDE20,OUT027,4157.8477609403435
NCW05,OUT035,1823.62711256302
FDB22,OUT018,2133.578868041495
FDO56,OUT046,1923.730793001836
FDA19,OUT027,3510.5559491145973
DRI39,OUT045,896.0563888792482
FDH52,OUT018,834.1931358021681
FDZ50,OUT035,3050.0973188298703
NCN42,OUT035,2475.9013026132066
FDB53,OUT013,2377.251353065604
DRG11,OUT017,1848.8178805190316
DRK11,OUT027,3781.892875367461
FDQ60,OUT017,2101.306034718865
FDT36,OUT017,753.6880992493836
DRG25,OUT018,2632.500494137317
DRJ23,OUT046,2961.9702261001794
FDG05,OUT035,2682.8510506789653
NCK06,OUT018,1678.0148346155784
FDU52,OUT017,2552.335941738422
FDW07,OUT018,1221.3573943603785
NCM17,OUT045,731.926129140132
FDA22,OUT045,2591.4508941249123
NCA41,OUT018,2755.5411269882934
FDF38,OUT035,972.8125694445586
FDH52,OUT046,1123.1080920672957
FDY58,OUT019,1659.6556629850227
FDZ16,OUT045,3010.8958357286356
NCM18,OUT017,1143.1962904920722
FDA22,OUT018,2360.878985708424
NCJ43,OUT035,2897.3256934613623
FDI34,OUT027,5036.879005233661
FDG56,OUT046,1100.2645279873948
FDS34,OUT046,1908.7640599447152
DRC01,OUT035,1078.3204709499807
FDQ04,OUT035,881.6860916960894
FDK04,OUT035,1166.3833797217112
FDT51,OUT049,1951.1327658294824
FDV26,OUT017,3211.033583430713
FDS04,OUT049,2374.4423734628995
FDW43,OUT018,3332.359545013466
FDQ28,OUT010,608.6491699437895
NCK06,OUT017,2043.5294405607535
FDS23,OUT018,1801.673459488779
FDZ36,OUT019,1114.6736819623009
FDE56,OUT018,833.8202204824655
FDW10,OUT027,4180.181536523269
NCN14,OUT045,2814.689432553311
NCQ18,OUT045,1508.6151404874079
FDW08,OUT017,1822.9800131272311
FDU43,OUT035,3852.8802575411755
FDR33,OUT010,-95.32736320220329
FDM24,OUT010,548.5812394406216
NCZ05,OUT046,1653.1157515112548
NCV41,OUT035,1956.5981478085423
FDV11,OUT018,2508.6745665324015
NCY05,OUT035,826.703213033166
FDV44,OUT018,2738.4842735396655
FDW32,OUT049,1548.4803693149008
NCU18,OUT027,3678.6451132226143
NCC43,OUT035,3992.7573553706
FDW19,OUT013,1889.4041037352556
FDN31,OUT035,3141.680526301362
FDI48,OUT045,892.2325265698729
FDS24,OUT017,1638.7518074050367
FDF46,OUT049,1962.996524256291
DRG23,OUT017,2482.594545408584
FDG14,OUT018,2176.895108635318
NCY30,OUT049,2906.04572207528
FDO28,OUT018,1703.955127314894
DRD24,OUT035,2401.447866404182
FDI33,OUT049,1608.7004489402261
FDN32,OUT046,2922.2328186015316
FDR16,OUT045,3283.0945109406885
FDF26,OUT046,2476.7866467067192
NCN29,OUT018,608.7023599123363
FDE20,OUT045,2656.0299843606545
FDA46,OUT046,2994.159164209256
FDU28,OUT045,2920.3307281160933
FDQ48,OUT045,1623.2798055795508
FDV36,OUT013,2107.743605079341
FDR14,OUT018,647.6369012731355
FDP23,OUT017,3480.900886703876
FDP56,OUT013,959.0123429472515
FDK48,OUT010,-576.2876667735889
FDR48,OUT046,2397.114115934796
NCY29,OUT049,1081.2784282960856
FDM22,OUT018,734.1965642313954
DRJ01,OUT013,2567.826789383865
FDZ43,OUT045,3762.0290075693165
FDV03,OUT035,2597.3813415047625
FDX11,OUT027,4307.504932583703
NCA41,OUT027,4439.073616237802
FDE38,OUT017,2743.0990215929974
FDI27,OUT018,615.035880251295
FDN32,OUT013,2928.8868778335686
NCN43,OUT017,2048.531285693377
FDB47,OUT027,4656.521274006747
FDV03,OUT017,2568.998753291576
NCN30,OUT045,1540.7319888935594
NCV54,OUT010,54.382424812322256
FDV07,OUT013,1835.3949097706413
FDP07,OUT049,3195.525882089937
FDK48,OUT018,991.1862768096992
FDM15,OUT019,579.6542406124854
FDY19,OUT027,3338.5875498373725
FDK46,OUT046,4006.86570670647
FDY11,OUT045,1128.9275321353375
FDH09,OUT046,933.2087851863964
FDO08,OUT027,4082.917897022868
FDU14,OUT013,3918.058170261714
FDD22,OUT027,3251.848517809871
FDM27,OUT017,2606.6868890891787
FDL02,OUT027,3192.2747482181976
NCA17,OUT035,2470.3875423632294
FDE38,OUT019,745.4709727686256
NCG07,OUT049,3033.8067899737994
DRC27,OUT013,3836.75822636009
FDA27,OUT035,4138.009886583839
FDW40,OUT045,2235.5144711963835
DRI11,OUT013,1890.1557710110933
FDN50,OUT046,1612.4556108934767
FDR12,OUT046,2742.704295075329
FDT34,OUT027,3106.599798439026
FDW11,OUT035,1219.7825864329157
NCO30,OUT027,4294.0505305306
FDZ34,OUT017,3136.9844231019847
FDU45,OUT017,1986.0036671459386
NCD42,OUT035,841.8985993048517
FDX25,OUT045,2781.150128178637
NCR29,OUT046,965.0644379460998
FDX43,OUT019,794.8285013678076
FDB04,OUT010,-391.30614575260455
FDR49,OUT027,2252.0676744693496
FDS39,OUT018,2007.7795990020013
FDW58,OUT045,1686.8814116843982
FDG22,OUT019,-1093.9693061522285
FDG31,OUT017,1199.8347684665375
NCV53,OUT027,5128.200548670307
DRJ37,OUT035,2508.9328631499934
FDV07,OUT035,1945.5286175135652
FDW52,OUT018,2406.1128195757187
FDT15,OUT045,2884.249486769695
FDD02,OUT018,1661.6480283892597
FDM16,OUT035,1445.7550360146379
NCE55,OUT046,2711.526472208563
FDB57,OUT018,3242.6881718841414
FDQ04,OUT013,827.8483626908719
FDQ47,OUT019,-1212.139109134935
FDY14,OUT019,2200.498258055904
DRK37,OUT017,3035.9823302173836
FDO25,OUT017,3352.295516116377
FDL57,OUT046,4049.1780299072984
NCK29,OUT018,1676.9968990328775
FDK46,OUT027,5452.3268156045615
NCB43,OUT010,992.6875742725938
DRE01,OUT027,5109.493089465834
FDC46,OUT018,2626.5630965529026
FDQ23,OUT045,1656.3011176324203
FDX38,OUT049,1045.2832691089652
FDG60,OUT018,3400.616945523937
FDW55,OUT017,3980.8589111808337
FDP39,OUT013,938.0502337109087
FDB20,OUT018,1068.0396501681537
FDV21,OUT017,2095.7862650032002
FDZ02,OUT013,1678.2304936125577
FDP19,OUT027,3465.3033446800946
FDA38,OUT035,3904.939881172866
FDH22,OUT045,1956.4858512435912
DRM11,OUT045,3950.768113920561
FDO12,OUT027,4481.172227902825
FDT14,OUT049,2066.8580060983336
FDW34,OUT010,1902.9595260175586
FDG04,OUT027,4393.596482857492
FDW59,OUT018,1169.416741724743
FDR33,OUT018,1523.3897279915286
FDP32,OUT013,2100.121829060745
FDL13,OUT027,5077.826377634874
FDD22,OUT013,1869.723699099924
FDV40,OUT027,2667.2420472557305
NCD55,OUT046,755.2101270792006
FDQ20,OUT010,-1083.6736196333595
FDD28,OUT045,962.4987554722666
FDC39,OUT045,3165.6395571988214
NCR17,OUT049,1985.1747998548224
DRO35,OUT018,1605.6121020385274
FDF40,OUT049,4015.2832000297244
FDR31,OUT018,2083.5316660801905
NCQ41,OUT017,3145.4468893210833
FDP38,OUT046,905.5096018486156
NCU54,OUT027,4651.260687111853
FDG22,OUT018,463.40952444835045
DRK59,OUT013,3642.3456982609505
FDC37,OUT046,1741.7532370807144
NCO42,OUT013,2346.23197540383
NCT42,OUT017,2472.4898193186536
FDX27,OUT035,1724.378425771156
FDV40,OUT018,1012.782784860409
FDT45,OUT027,2397.798646786902
FDS47,OUT019,-439.55820273527365
FDR45,OUT035,3843.9050248693593
FDB03,OUT045,3663.780892053227
FDO49,OUT035,1128.9337947573335
FDU60,OUT027,4107.6863209682
FDB26,OUT018,718.0160142587353
FDB46,OUT017,3460.777183523013
FDQ37,OUT019,1177.36927251072
FDN03,OUT017,4019.7361857791807
NCX30,OUT045,3769.2937857547436
FDK32,OUT019,616.4234516657993
DRM47,OUT013,3025.2843832674885
NCO02,OUT046,1120.756743332446
