Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2577.0
DRG01,OUT017,1349.0
FDP52,OUT013,3724.0
FDU58,OUT017,3107.0
FDL02,OUT045,1663.0
FDG28,OUT013,3928.0
FDA19,OUT035,2209.0
FDW46,OUT027,2592.0
NCD43,OUT049,1749.0
DRG39,OUT013,884.0
NCF55,OUT049,697.0
FDJ07,OUT046,1909.0
FDE08,OUT046,2401.0
FDP56,OUT019,-1061.0
FDT45,OUT045,821.0
FDF17,OUT018,2825.0
FDX44,OUT046,1433.0
FDM28,OUT027,4321.0
FDI36,OUT049,3279.0
FDS07,OUT045,1775.0
FDD36,OUT045,1831.0
FDW11,OUT046,1007.0
FDN40,OUT049,2559.0
NCQ18,OUT049,1639.0
NCQ54,OUT017,2731.0
NCS42,OUT045,1386.0
DRH39,OUT010,-703.0
FDC09,OUT027,3181.0
FDT08,OUT010,493.0
FDC08,OUT035,3739.0
FDT20,OUT017,743.0
FDS35,OUT035,1189.0
FDX58,OUT018,2627.0
FDW58,OUT046,1723.0
DRD27,OUT046,1603.0
FDH32,OUT019,-327.0
FDS26,OUT035,4283.0
FDQ31,OUT046,1457.0
FDP11,OUT018,3201.0
FDD58,OUT017,1705.0
FDM33,OUT045,3381.0
FDZ16,OUT049,3223.0
NCS29,OUT010,2229.0
NCM18,OUT019,-941.0
FDP11,OUT049,3573.0
NCC42,OUT017,2333.0
DRM23,OUT046,2719.0
NCN55,OUT027,5216.0
FDK46,OUT013,4104.0
FDR01,OUT046,3197.0
NCA05,OUT045,2308.0
NCP43,OUT017,2907.0
FDR12,OUT010,843.0
FDQ01,OUT013,4096.0
FDM13,OUT046,2105.0
FDQ19,OUT017,3987.0
FDK56,OUT019,1029.0
NCX06,OUT010,973.0
FDO56,OUT027,3413.0
FDU45,OUT045,1789.0
FDI16,OUT019,-973.0
FDL32,OUT046,1849.0
FDA07,OUT046,2031.0
FDA14,OUT045,2279.0
FDV46,OUT027,3707.0
NCO07,OUT035,3498.0
NCP41,OUT046,1691.0
FDY60,OUT018,2043.0
FDN38,OUT017,4097.0
FDO15,OUT046,1281.0
FDT60,OUT013,1988.0
FDA55,OUT035,3735.0
FDE02,OUT010,-405.0
DRJ39,OUT049,3590.0
FDV34,OUT035,1415.0
FDS20,OUT027,4389.0
FDF02,OUT027,3111.0
FDW40,OUT017,2419.0
NCB43,OUT046,2935.0
FDR58,OUT017,1575.0
DRJ59,OUT035,821.0
NCD30,OUT017,1677.0
FDE14,OUT017,1727.0
FDC28,OUT018,1469.0
FDU16,OUT018,1139.0
NCD19,OUT035,1057.0
FDU21,OUT046,657.0
FDV59,OUT027,4903.0
FDU03,OUT045,2857.0
FDC33,OUT010,1281.0
NCR42,OUT035,724.0
DRH59,OUT035,1361.0
NCM31,OUT035,2388.0
FDS50,OUT035,3661.0
FDP39,OUT046,877.0
FDQ55,OUT013,1956.0
FDV36,OUT019,113.0
FDI05,OUT027,2741.0
FDS45,OUT027,3236.0
FDA39,OUT045,605.0
FDC37,OUT010,-163.0
FDJ60,OUT027,4148.0
DRQ35,OUT046,1963.0
NCJ06,OUT046,1907.0
NCY42,OUT018,2021.0
DRM37,OUT049,3192.0
FDR14,OUT045,775.0
FDE51,OUT049,879.0
FDT33,OUT017,2797.0
FDR08,OUT013,1848.0
FDE36,OUT010,725.0
FDL22,OUT019,-425.0
FDR44,OUT013,2168.0
FDI56,OUT019,-459.0
FDE47,OUT010,119.0
FDV27,OUT010,-419.0
FDV10,OUT049,849.0
FDC40,OUT045,1251.0
NCX41,OUT013,3348.0
NCQ38,OUT027,3137.0
FDV12,OUT027,3124.0
FDE52,OUT017,1577.0
FDG20,OUT027,4297.0
FDV16,OUT027,2087.0
FDI32,OUT017,1911.0
FDJ32,OUT049,1123.0
FDN39,OUT018,2467.0
FDY34,OUT017,2811.0
FDC14,OUT035,889.0
FDA55,OUT017,3695.0
FDZ50,OUT010,1005.0
DRG13,OUT049,2722.0
FDP01,OUT013,2512.0
NCG54,OUT017,2813.0
FDM13,OUT045,2045.0
NCO18,OUT027,4281.0
NCW41,OUT013,2504.0
FDM52,OUT027,3831.0
NCF55,OUT035,729.0
FDT09,OUT046,2159.0
NCM19,OUT035,1901.0
FDW12,OUT018,2119.0
FDP15,OUT019,2139.0
FDK36,OUT045,755.0
FDZ25,OUT035,2923.0
NCW06,OUT049,3143.0
FDW60,OUT046,2889.0
DRC49,OUT013,2332.0
NCT17,OUT035,3129.0
NCN06,OUT018,2309.0
FDC45,OUT013,2728.0
DRJ47,OUT019,819.0
NCF06,OUT045,3994.0
FDE21,OUT010,-21.0
DRG27,OUT013,696.0
FDW40,OUT049,2395.0
NCO53,OUT046,2887.0
FDE23,OUT049,897.0
FDQ16,OUT046,1757.0
FDS26,OUT045,4027.0
FDZ13,OUT010,-1105.0
FDS14,OUT049,2595.0
FDC10,OUT045,1881.0
FDY16,OUT049,3075.0
FDJ20,OUT035,2191.0
FDV43,OUT035,863.0
FDZ32,OUT027,3214.0
FDR23,OUT046,2779.0
FDN24,OUT035,1013.0
FDE34,OUT027,4357.0
FDU31,OUT013,3528.0
FDW33,OUT018,1449.0
FDU26,OUT046,1933.0
FDE20,OUT027,4213.0
NCW05,OUT035,1805.0
FDB22,OUT018,2139.0
FDO56,OUT046,1913.0
FDA19,OUT027,3541.0
DRI39,OUT045,841.0
FDH52,OUT018,767.0
FDZ50,OUT035,3083.0
NCN42,OUT035,2479.0
FDB53,OUT013,2380.0
DRG11,OUT017,1837.0
DRK11,OUT027,3834.0
FDQ60,OUT017,2091.0
FDT36,OUT017,675.0
DRG25,OUT018,2667.0
DRJ23,OUT046,3015.0
FDG05,OUT035,2699.0
NCK06,OUT018,1657.0
FDU52,OUT017,2561.0
FDW07,OUT018,1179.0
NCM17,OUT045,659.0
FDA22,OUT045,2609.0
NCA41,OUT018,2787.0
FDF38,OUT035,899.0
FDH52,OUT046,1073.0
FDY58,OUT019,1689.0
FDZ16,OUT045,3051.0
NCM18,OUT017,1086.0
FDA22,OUT018,2375.0
NCJ43,OUT035,2926.0
FDI34,OUT027,5143.0
FDG56,OUT046,1051.0
FDS34,OUT046,1899.0
DRC01,OUT035,1023.0
FDQ04,OUT035,811.0
FDK04,OUT035,1107.0
FDT51,OUT049,1924.0
FDV26,OUT017,3249.0
FDS04,OUT049,2379.0
FDW43,OUT018,3385.0
FDQ28,OUT010,579.0
NCK06,OUT017,2027.0
FDS23,OUT018,1793.0
FDZ36,OUT019,1121.0
FDE56,OUT018,773.0
FDW10,OUT027,4241.0
NCN14,OUT045,2844.0
NCQ18,OUT045,1478.0
FDW08,OUT017,1801.0
FDU43,OUT035,3923.0
FDR33,OUT010,-161.0
FDM24,OUT010,521.0
NCZ05,OUT046,1639.0
NCV41,OUT035,1936.0
FDV11,OUT018,2528.0
NCY05,OUT035,752.0
FDV44,OUT018,2766.0
FDW32,OUT049,1506.0
NCU18,OUT027,3719.0
NCC43,OUT035,4081.0
FDW19,OUT013,1860.0
FDN31,OUT035,3181.0
FDI48,OUT045,819.0
FDS24,OUT017,1597.0
FDF46,OUT049,1946.0
DRG23,OUT017,2503.0
FDG14,OUT018,2177.0
NCY30,OUT049,2931.0
FDO28,OUT018,1685.0
DRD24,OUT035,2413.0
FDI33,OUT049,1567.0
FDN32,OUT046,2961.0
FDR16,OUT045,3335.0
FDF26,OUT046,2497.0
NCN29,OUT018,531.0
FDE20,OUT045,2667.0
FDA46,OUT046,3045.0
FDU28,OUT045,2949.0
FDQ48,OUT045,1585.0
FDV36,OUT013,2088.0
FDR14,OUT018,583.0
FDP23,OUT017,3535.0
FDP56,OUT013,888.0
FDK48,OUT010,-665.0
FDR48,OUT046,2419.0
NCY29,OUT049,1021.0
FDM22,OUT018,661.0
DRJ01,OUT013,2592.0
FDZ43,OUT045,3833.0
FDV03,OUT035,2607.0
FDX11,OUT027,4377.0
NCA41,OUT027,4515.0
FDE38,OUT017,2761.0
FDI27,OUT018,537.0
FDN32,OUT013,2948.0
NCN43,OUT017,2031.0
FDB47,OUT027,4745.0
FDV03,OUT017,2577.0
NCN30,OUT045,1502.0
NCV54,OUT010,-1.0
FDV07,OUT013,1804.0
FDP07,OUT049,3237.0
FDK48,OUT018,933.0
FDM15,OUT019,557.0
FDY19,OUT027,3355.0
FDK46,OUT046,4105.0
FDY11,OUT045,1067.0
FDH09,OUT046,877.0
FDO08,OUT027,4139.0
FDU14,OUT013,3988.0
FDD22,OUT027,3271.0
FDM27,OUT017,2623.0
FDL02,OUT027,3205.0
NCA17,OUT035,2475.0
FDE38,OUT019,733.0
NCG07,OUT049,3069.0
DRC27,OUT013,3920.0
FDA27,OUT035,4219.0
FDW40,OUT045,2233.0
DRI11,OUT013,1876.0
FDN50,OUT046,1585.0
FDR12,OUT046,2773.0
FDT34,OUT027,3125.0
FDW11,OUT035,1161.0
NCO30,OUT027,4360.0
FDZ34,OUT017,3177.0
FDU45,OUT017,1961.0
NCD42,OUT035,764.0
FDX25,OUT045,2807.0
NCR29,OUT046,915.0
FDX43,OUT019,785.0
FDB04,OUT010,-469.0
FDR49,OUT027,2225.0
FDS39,OUT018,1999.0
FDW58,OUT045,1649.0
FDG22,OUT019,-1203.0
FDG31,OUT017,1139.0
NCV53,OUT027,5240.0
DRJ37,OUT035,2529.0
FDV07,OUT035,1923.0
FDW52,OUT018,2415.0
FDT15,OUT045,2909.0
FDD02,OUT018,1636.0
FDM16,OUT035,1397.0
NCE55,OUT046,2755.0
FDB57,OUT018,3291.0
FDQ04,OUT013,752.0
FDQ47,OUT019,-1307.0
FDY14,OUT019,2263.0
DRK37,OUT017,3081.0
FDO25,OUT017,3407.0
FDL57,OUT046,4145.0
NCK29,OUT018,1665.0
FDK46,OUT027,5578.0
NCB43,OUT010,991.0
DRE01,OUT027,5239.0
FDC46,OUT018,2655.0
FDQ23,OUT045,1623.0
FDX38,OUT049,976.0
FDG60,OUT018,3461.0
FDW55,OUT017,4055.0
FDP39,OUT013,864.0
FDB20,OUT018,1015.0
FDV21,OUT017,2089.0
FDZ02,OUT013,1640.0
FDP19,OUT027,3501.0
FDA38,OUT035,3981.0
FDH22,OUT045,1947.0
DRM11,OUT045,4047.0
FDO12,OUT027,4556.0
FDT14,OUT049,2055.0
FDW34,OUT010,1937.0
FDG04,OUT027,4462.0
FDW59,OUT018,1118.0
FDR33,OUT018,1491.0
FDP32,OUT013,2088.0
FDL13,OUT027,5183.0
FDD22,OUT013,1848.0
FDV40,OUT027,2649.0
NCD55,OUT046,691.0
FDQ20,OUT010,-1199.0
FDD28,OUT045,895.0
FDC39,OUT045,3217.0
NCR17,OUT049,1967.0
DRO35,OUT018,1589.0
FDF40,OUT049,4090.0
FDR31,OUT018,2079.0
NCQ41,OUT017,3183.0
FDP38,OUT046,845.0
NCU54,OUT027,4745.0
FDG22,OUT018,375.0
DRK59,OUT013,3716.0
FDC37,OUT046,1723.0
NCO42,OUT013,2340.0
NCT42,OUT017,2479.0
FDX27,OUT035,1693.0
FDV40,OUT018,952.0
FDT45,OUT027,2370.0
FDS47,OUT019,-503.0
FDR45,OUT035,3915.0
FDB03,OUT045,3735.0
FDO49,OUT035,1063.0
FDU60,OUT027,4163.0
FDB26,OUT018,643.0
FDB46,OUT017,3515.0
FDQ37,OUT019,1189.0
FDN03,OUT017,4095.0
NCX30,OUT045,3842.0
FDK32,OUT019,593.0
DRM47,OUT013,3068.0
NCO02,OUT046,1079.0
FDP04,OUT013,1100.0
NCO43,OUT049,1707.0
FDD59,OUT013,1392.0
FDQ10,OUT017,2835.0
FDW45,OUT035,2513.0
NCK30,OUT049,4109.0
FDU31,OUT018,3182.0
NCQ17,OUT019,515.0
FDN01,OUT017,2887.0
FDZ19,OUT049,2873.0
DRG37,OUT017,2577.0
FDE32,OUT045,583.0
FDO34,OUT049,2777.0
FDM04,OUT019,-995.0
FDZ25,OUT049,2863.0
FDU08,OUT049,1710.0
NCW30,OUT045,4000.0
NCM18,OUT013,1004.0
FDS22,OUT035,907.0
NCH18,OUT017,3947.0
FDC23,OUT013,2872.0
FDY46,OUT013,2992.0
NCU06,OUT046,3607.0
FDX57,OUT045,1563.0
FDX36,OUT027,5041.0
FDL16,OUT045,693.0
FDT16,OUT010,2243.0
FDN16,OUT018,1421.0
FDC03,OUT046,3153.0
DRF60,OUT013,3788.0
FDS27,OUT027,4612.0
FDP33,OUT010,2099.0
FDJ36,OUT018,1378.0
NCR42,OUT013,564.0
FDV14,OUT017,1503.0
NCP42,OUT035,3224.0
FDB50,OUT027,2725.0
NCC30,OUT027,4254.0
FDA23,OUT018,1367.0
FDW16,OUT017,1621.0
FDQ52,OUT010,1975.0
FDB58,OUT049,2444.0
NCP29,OUT049,1131.0
NCM05,OUT045,4074.0
FDO25,OUT013,3356.0
NCM54,OUT046,2027.0
NCL54,OUT046,2731.0
FDL39,OUT010,1001.0
FDF53,OUT018,2625.0
NCQ42,OUT035,2170.0
FDF58,OUT013,1072.0
FDZ04,OUT035,1201.0
FDE26,OUT019,377.0
FDS60,OUT017,2957.0
FDV58,OUT017,3217.0
FDM04,OUT045,835.0
FDE08,OUT035,2485.0
NCB43,OUT049,3031.0
FDU11,OUT010,9.0
FDF22,OUT019,1469.0
FDE24,OUT013,2280.0
DRJ49,OUT046,2099.0
NCQ53,OUT035,3852.0
NCL41,OUT013,616.0
FDR22,OUT013,1864.0
FDH04,OUT035,1687.0
DRH15,OUT045,643.0
FDY40,OUT049,957.0
NCI17,OUT035,1682.0
NCC18,OUT013,2736.0
FDY28,OUT027,4833.0
FDB45,OUT027,3147.0
NCL30,OUT018,1737.0
FDM10,OUT017,3463.0
FDH22,OUT027,3494.0
NCZ53,OUT017,3095.0
NCI18,OUT013,3532.0
FDH14,OUT027,3775.0
FDR36,OUT027,2226.0
FDW01,OUT045,2349.0
FDK02,OUT027,3373.0
FDJ02,OUT018,2121.0
FDU55,OUT013,4144.0
NCV18,OUT027,2802.0
FDH14,OUT018,1987.0
FDZ37,OUT045,1421.0
FDX49,OUT049,3809.0
NCD43,OUT046,1673.0
FDZ07,OUT013,1076.0
FDK43,OUT035,2175.0
FDR32,OUT018,3387.0
FDT39,OUT013,2500.0
NCV54,OUT017,2007.0
FDF38,OUT018,485.0
FDV60,OUT046,3163.0
FDH44,OUT027,3825.0
FDS21,OUT046,1065.0
NCL41,OUT045,522.0
FDM46,OUT017,1599.0
FDU27,OUT045,783.0
NCJ54,OUT017,3755.0
DRG51,OUT018,2365.0
NCA29,OUT019,799.0
FDR47,OUT045,3009.0
NCL19,OUT027,3710.0
DRG01,OUT049,1337.0
FDG10,OUT046,1017.0
NCV05,OUT049,2515.0
NCH18,OUT019,1935.0
FDV14,OUT018,1136.0
DRJ23,OUT035,3153.0
DRJ11,OUT046,2955.0
FDZ03,OUT017,3085.0
FDI27,OUT010,-1099.0
FDJ14,OUT018,1103.0
FDU32,OUT017,2041.0
FDD47,OUT027,4207.0
DRF36,OUT035,3159.0
FDM21,OUT046,4081.0
FDV10,OUT018,495.0
FDH60,OUT018,2851.0
FDX47,OUT010,623.0
FDT19,OUT019,885.0
FDO11,OUT045,3943.0
FDH24,OUT027,3983.0
FDL02,OUT018,1493.0
FDB02,OUT049,2946.0
FDA43,OUT046,3105.0
FDG52,OUT045,713.0
DRC12,OUT013,3028.0
FDY37,OUT018,2045.0
NCU18,OUT045,2166.0
FDU09,OUT035,1115.0
DRJ25,OUT027,2254.0
DRE12,OUT018,1531.0
DRL47,OUT017,2095.0
DRK01,OUT046,1543.0
FDC22,OUT019,1149.0
FDG44,OUT013,904.0
FDW04,OUT035,2271.0
FDK09,OUT049,3699.0
NCN43,OUT035,2085.0
FDG04,OUT049,3087.0
FDH32,OUT010,-389.0
DRI47,OUT017,2419.0
DRE15,OUT013,1256.0
FDY11,OUT035,1305.0
FDO60,OUT049,857.0
FDQ20,OUT018,435.0
FDO57,OUT027,4017.0
FDT14,OUT019,41.0
FDA57,OUT049,793.0
DRN35,OUT017,701.0
FDJ03,OUT046,885.0
FDX28,OUT017,1719.0
DRE25,OUT045,1395.0
FDR09,OUT046,4107.0
FDB23,OUT035,3775.0
FDO08,OUT045,2581.0
FDQ23,OUT049,1739.0
FDW04,OUT013,2156.0
DRK13,OUT010,1189.0
NCL17,OUT027,3702.0
FDY21,OUT035,3205.0
FDJ38,OUT027,4505.0
FDA37,OUT019,171.0
FDV43,OUT013,776.0
FDL36,OUT046,1485.0
FDD53,OUT045,631.0
FDZ19,OUT010,873.0
FDV21,OUT045,1925.0
NCL54,OUT018,2453.0
DRI47,OUT027,3761.0
DRG03,OUT049,2569.0
FDG21,OUT013,2440.0
FDW03,OUT018,1463.0
NCI55,OUT046,1931.0
DRC36,OUT019,925.0
FDH22,OUT017,2141.0
FDV20,OUT045,2021.0
NCU41,OUT027,4494.0
FDN46,OUT027,3165.0
FDK50,OUT045,2517.0
NCA05,OUT027,3798.0
DRH01,OUT018,2463.0
FDT08,OUT018,2115.0
FDM08,OUT018,3317.0
FDZ07,OUT035,1177.0
FDS22,OUT017,913.0
FDV35,OUT027,3939.0
FDI28,OUT010,-633.0
FDW58,OUT027,3206.0
FDT52,OUT045,3849.0
FDY34,OUT046,2669.0
FDR10,OUT046,2573.0
FDK57,OUT017,2029.0
FDR02,OUT027,3229.0
FDX49,OUT046,3735.0
FDQ20,OUT046,699.0
DRK23,OUT045,3895.0
NCW06,OUT046,3019.0
FDR31,OUT017,2479.0
NCE43,OUT013,2680.0
DRO59,OUT027,2699.0
FDN09,OUT049,3969.0
FDR11,OUT046,2593.0
FDO57,OUT013,2596.0
NCX18,OUT017,3201.0
FDB05,OUT018,3653.0
FDQ08,OUT018,776.0
NCG43,OUT035,1636.0
FDJ56,OUT013,1648.0
FDA13,OUT010,-1305.0
FDO56,OUT017,2013.0
FDB37,OUT018,3577.0
FDZ02,OUT018,1337.0
FDQ24,OUT046,3949.0
FDM16,OUT013,1288.0
FDU35,OUT049,1704.0
FDT35,OUT035,2867.0
NCX30,OUT049,3991.0
FDG04,OUT017,3083.0
FDI12,OUT035,1577.0
FDE35,OUT035,1183.0
NCP14,OUT027,3132.0
NCY53,OUT045,1678.0
FDP49,OUT017,1055.0
FDQ04,OUT017,811.0
FDM39,OUT035,2987.0
FDO58,OUT019,697.0
FDC56,OUT017,2001.0
NCQ54,OUT046,2651.0
FDV10,OUT027,2222.0
NCK17,OUT046,669.0
NCF55,OUT027,2070.0
FDV33,OUT013,4176.0
NCH29,OUT019,-357.0
FDA37,OUT027,3514.0
FDH46,OUT018,1417.0
FDS25,OUT035,1947.0
FDH04,OUT027,2967.0
FDX52,OUT046,3085.0
NCD42,OUT017,719.0
FDW47,OUT017,2059.0
FDL25,OUT027,2991.0
NCJ06,OUT010,-3.0
FDY09,OUT013,2800.0
FDS40,OUT046,653.0
FDH41,OUT017,3499.0
FDG38,OUT035,1567.0
FDU03,OUT027,4363.0
FDV20,OUT046,2093.0
DRB13,OUT045,2995.0
NCQ30,OUT013,1940.0
NCH06,OUT013,3872.0
FDU50,OUT018,1581.0
NCO42,OUT019,407.0
FDW09,OUT018,1081.0
FDH04,OUT013,1552.0
FDC21,OUT045,1711.0
FDL21,OUT049,843.0
FDM46,OUT010,-439.0
FDT22,OUT019,-919.0
FDB28,OUT035,3283.0
FDI12,OUT018,1195.0
FDA28,OUT045,1997.0
FDF59,OUT013,2076.0
FDM45,OUT027,3456.0
FDQ56,OUT017,1443.0
FDR46,OUT049,2415.0
FDT01,OUT013,3408.0
FDD16,OUT027,2688.0
NCU30,OUT010,633.0
FDM40,OUT010,341.0
FDI56,OUT035,1645.0
NCS30,OUT013,2040.0
FDU08,OUT017,1705.0
FDX51,OUT027,4604.0
FDA43,OUT045,3049.0
FDX59,OUT010,-1331.0
FDC37,OUT018,1443.0
FDP58,OUT013,3476.0
NCY42,OUT035,2402.0
FDF21,OUT018,2778.0
FDU10,OUT027,2158.0
DRL47,OUT018,1719.0
FDA58,OUT018,3477.0
FDJ22,OUT049,3160.0
FDK50,OUT046,2567.0
FDO38,OUT035,1417.0
DRF60,OUT035,3921.0
NCZ42,OUT019,1829.0
FDD35,OUT049,2017.0
FDL25,OUT045,1459.0
FDJ16,OUT013,968.0
DRK59,OUT049,3797.0
FDI50,OUT046,3703.0
NCB19,OUT045,1314.0
DRI37,OUT035,1111.0
FDA14,OUT027,3819.0
FDC08,OUT018,3361.0
FDS45,OUT046,1737.0
FDI21,OUT049,1189.0
DRJ47,OUT035,2903.0
DRE37,OUT027,4437.0
FDT55,OUT018,2291.0
NCG42,OUT027,3506.0
FDA31,OUT049,2813.0
NCW42,OUT046,3491.0
FDF50,OUT017,3183.0
FDK56,OUT049,3051.0
FDX10,OUT035,803.0
NCK07,OUT027,4036.0
FDZ49,OUT017,3637.0
FDR33,OUT013,1788.0
FDO44,OUT018,1507.0
FDA20,OUT046,2965.0
NCL30,OUT045,1954.0
FDI05,OUT019,-667.0
FDQ12,OUT018,3347.0
FDH47,OUT017,1675.0
FDH34,OUT018,2685.0
FDF29,OUT046,2157.0
FDG40,OUT018,327.0
NCE18,OUT017,4015.0
FDP21,OUT010,1139.0
FDY50,OUT013,1452.0
FDB36,OUT049,2219.0
NCZ29,OUT049,2111.0
FDU20,OUT018,1687.0
FDO56,OUT013,1964.0
FDW31,OUT049,3281.0
DRH59,OUT013,1240.0
NCB30,OUT017,3211.0
FDK43,OUT027,3517.0
FDW43,OUT045,3607.0
NCL19,OUT017,2336.0
FDJ27,OUT046,1651.0
FDC45,OUT046,2689.0
FDY40,OUT035,1035.0
NCM41,OUT035,1611.0
NCK18,OUT019,715.0
FDP37,OUT049,2161.0
FDA27,OUT027,5541.0
NCX30,OUT035,4032.0
FDR09,OUT017,4151.0
FDG08,OUT027,4223.0
NCU30,OUT013,2628.0
FDB16,OUT017,1529.0
FDM16,OUT017,1351.0
FDC48,OUT013,1368.0
NCF18,OUT046,2983.0
FDU46,OUT018,1191.0
FDH41,OUT018,3119.0
NCN42,OUT010,395.0
FDU49,OUT046,1483.0
FDB20,OUT027,2735.0
FDG50,OUT019,-427.0
FDW20,OUT045,1897.0
NCO55,OUT049,1825.0
FDX48,OUT046,2513.0
FDU48,OUT046,2129.0
FDR48,OUT019,499.0
FDK27,OUT013,2008.0
FDT35,OUT013,2708.0
FDN12,OUT049,1865.0
NCE31,OUT019,-1361.0
FDL21,OUT017,851.0
FDV56,OUT017,1871.0
FDR16,OUT017,3529.0
NCP41,OUT049,1839.0
FDJ27,OUT013,1700.0
FDA07,OUT017,2113.0
FDK55,OUT049,1553.0
FDM33,OUT049,3589.0
FDY46,OUT046,2973.0
FDD36,OUT046,1905.0
FDB12,OUT027,3135.0
FDF28,OUT019,169.0
NCE07,OUT019,383.0
FDW50,OUT027,4085.0
NCW18,OUT017,3813.0
NCJ17,OUT019,-573.0
DRZ24,OUT010,-9.0
FDS07,OUT035,1987.0
NCW05,OUT010,-243.0
FDZ22,OUT018,1084.0
FDK02,OUT046,1889.0
FDZ45,OUT027,4576.0
FDL25,OUT046,1507.0
FDS08,OUT045,2725.0
NCZ42,OUT027,5167.0
FDX57,OUT035,1755.0
FDF21,OUT046,3057.0
FDJ56,OUT018,1292.0
FDX10,OUT013,684.0
DRG48,OUT035,2457.0
DRN37,OUT046,2643.0
NCY41,OUT018,301.0
FDN28,OUT045,1649.0
FDE34,OUT045,2805.0
FDR10,OUT045,2551.0
FDC32,OUT017,1595.0
DRG13,OUT046,2611.0
FDP59,OUT049,1835.0
NCT53,OUT010,699.0
FDL57,OUT027,5563.0
FDN32,OUT010,1039.0
FDK09,OUT018,3317.0
FDA52,OUT010,933.0
FDC57,OUT049,3209.0
FDI09,OUT035,3953.0
NCB07,OUT046,3111.0
FDP26,OUT035,1791.0
FDP40,OUT027,3309.0
FDL15,OUT013,2448.0
FDV07,OUT046,1803.0
FDS03,OUT017,1169.0
FDE50,OUT049,3103.0
FDQ15,OUT017,1413.0
FDQ33,OUT010,469.0
FDT22,OUT013,980.0
DRO35,OUT035,2019.0
FDJ41,OUT049,4237.0
FDQ27,OUT035,1879.0
FDC26,OUT017,1891.0
NCF43,OUT027,3720.0
NCR50,OUT035,2568.0
FDE39,OUT018,1655.0
FDN49,OUT027,2177.0
DRG11,OUT035,1855.0
NCA18,OUT049,1955.0
FDM36,OUT018,2503.0
FDW32,OUT017,1523.0
NCQ18,OUT010,-377.0
FDX14,OUT027,2703.0
FDD46,OUT017,2511.0
FDI34,OUT019,1803.0
NCJ17,OUT035,1481.0
FDB52,OUT035,4211.0
FDV55,OUT018,2025.0
FDC57,OUT046,3085.0
FDB29,OUT046,1897.0
NCO43,OUT035,1736.0
FDG44,OUT045,803.0
FDJ34,OUT045,1991.0
FDH40,OUT049,1477.0
NCD07,OUT027,3236.0
FDB41,OUT017,907.0
FDH47,OUT018,1301.0
DRK37,OUT035,3139.0
FDM25,OUT019,951.0
NCX06,OUT045,2810.0
NCS05,OUT017,2207.0
FDS39,OUT045,2213.0
FDC47,OUT027,5031.0
FDG20,OUT013,2888.0
DRL23,OUT017,1807.0
FDY33,OUT013,2584.0
NCH18,OUT045,3760.0
FDX47,OUT035,2667.0
NCB06,OUT045,2435.0
FDP36,OUT049,973.0
FDW44,OUT018,2511.0
NCU41,OUT018,2747.0
NCS17,OUT046,1529.0
FDD46,OUT035,2605.0
FDE45,OUT017,2923.0
FDI09,OUT017,3899.0
NCJ54,OUT010,1755.0
NCA29,OUT018,2445.0
NCN41,OUT027,3404.0
FDY34,OUT035,2809.0
NCG55,OUT035,1986.0
DRM49,OUT046,761.0
NCB42,OUT049,1941.0
FDE58,OUT045,1809.0
DRJ25,OUT013,844.0
FDS47,OUT010,-529.0
FDY21,OUT049,3219.0
NCI54,OUT013,1796.0
FDO24,OUT017,2593.0
FDY43,OUT035,2823.0
FDF35,OUT018,1429.0
NCP29,OUT019,-893.0
FDN28,OUT027,3151.0
FDJ50,OUT018,605.0
FDQ14,OUT027,3865.0
FDC37,OUT035,1891.0
FDN08,OUT046,1945.0
FDD04,OUT035,2405.0
FDW34,OUT018,3582.0
FDP04,OUT017,1183.0
NCG07,OUT017,3053.0
NCN14,OUT018,2619.0
FDJ16,OUT045,883.0
NCM42,OUT045,1665.0
NCF19,OUT046,815.0
FDY21,OUT018,2825.0
FDY19,OUT035,2013.0
FDV09,OUT045,2331.0
FDA28,OUT013,2092.0
FDC38,OUT018,1849.0
FDL28,OUT045,3613.0
NCH43,OUT049,3507.0
NCN53,OUT045,501.0
NCW05,OUT017,1795.0
NCO30,OUT018,2659.0
FDT04,OUT019,-1271.0
FDB27,OUT018,2845.0
NCK07,OUT013,2648.0
NCA53,OUT013,828.0
FDB33,OUT018,2288.0
FDU37,OUT017,1423.0
FDR13,OUT035,2041.0
FDE45,OUT049,2934.0
FDV37,OUT017,3241.0
FDX44,OUT019,-431.0
NCL06,OUT017,4195.0
FDJ28,OUT045,2961.0
FDX55,OUT049,3563.0
NCK17,OUT018,397.0
FDH52,OUT035,1215.0
FDN13,OUT027,3067.0
FDK44,OUT018,2445.0
FDU16,OUT046,1383.0
FDZ07,OUT017,1123.0
NCN06,OUT027,4040.0
FDH02,OUT010,-393.0
NCW18,OUT045,3630.0
FDH57,OUT013,2116.0
FDV35,OUT045,2391.0
NCU29,OUT013,2324.0
NCP02,OUT046,955.0
FDN44,OUT013,2600.0
FDX03,OUT018,517.0
FDR11,OUT010,619.0
FDA36,OUT046,2943.0
FDP58,OUT027,4884.0
FDH31,OUT045,1557.0
FDH34,OUT035,3121.0
FDS13,OUT035,4289.0
FDT01,OUT018,3111.0
FDY09,OUT049,2909.0
FDV33,OUT027,5573.0
NCW29,OUT010,125.0
NCN17,OUT045,1532.0
FDX01,OUT046,1903.0
